keyResp.keys,keyResp.corr,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,correctMouseResp,trialRespTimes,moveOnKeys.keys,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,participant,session,date,expName,psychopyVersion,OS,frameRate,moveOnKeys.rt,key_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
,0,-0.219581583,-0.258758972,1,0,0,3.8163,cross_button,1,2.5163,,,,,,,1.3,images/target_cross.jpg,1,001,2022-08-20_01h34.24.240,choiceRTT,2021.2.3,MacIntel,60.0024001,,,,,,,,0,1,1,3,1
,0,-0.207775298,-0.261352197,1,0,0,2.222,cross_button,1,1.122,,,,,,,1.1,images/target_cross.jpg,1,001,2022-08-20_01h34.24.240,choiceRTT,2021.2.3,MacIntel,60.0024001,,,,,,,,0,2,2,0,1
,0,-0.201625963,-0.281994048,1,0,0,2.298,cross_button,1,0.798,,,,,,,1.5,images/target_cross.jpg,1,001,2022-08-20_01h34.24.240,choiceRTT,2021.2.3,MacIntel,60.0024001,,,,,,,,0,3,3,6,1
,0,0.216096595,-0.263814119,1,0,0,2.7831,plus_button,1,1.6831,,,,,,,1.1,images/target_plus.jpg,1,001,2022-08-20_01h34.24.240,choiceRTT,2021.2.3,MacIntel,60.0024001,,,,,,,,0,4,4,7,1
,0,-0.01503961,-0.262588629,1,0,0,2.2487,square_button,1,1.1487,,,,,,,1.1,images/target_square.jpg,1,001,2022-08-20_01h34.24.240,choiceRTT,2021.2.3,MacIntel,60.0024001,,,,,,,,0,5,5,5,1
,0,0.052198223,-0.275007659,1,0,0,2.454,square_button,1,0.954,,,,,,,1.5,images/target_square.jpg,1,001,2022-08-20_01h34.24.240,choiceRTT,2021.2.3,MacIntel,60.0024001,,,,,,,,0,6,6,2,1
,0,-0.216512386,-0.250568978,1,0,0,2.9151,cross_button,0,1.4151,,,,,,,1.5,images/target_plus.jpg,1,001,2022-08-20_01h34.24.240,choiceRTT,2021.2.3,MacIntel,60.0024001,,,,,,,,0,7,7,4,1
,0,0.27751882,-0.22539719,1,0,0,3.3677,plus_button,1,2.0677,,,,,,,1.3,images/target_plus.jpg,1,001,2022-08-20_01h34.24.240,choiceRTT,2021.2.3,MacIntel,60.0024001,,,,,,,,0,8,8,1,1
,0,-0.162754946,-0.242778361,1,0,0,2.2046,cross_button,1,0.9046,,,,,,,1.3,images/target_cross.jpg,1,001,2022-08-20_01h34.24.240,choiceRTT,2021.2.3,MacIntel,60.0024001,,,,,,,,1,0,9,3,1
,0,-0.024104954,-0.255826549,1,0,0,2.3323,square_button,1,0.8323,,,,,,,1.5,images/target_square.jpg,1,001,2022-08-20_01h34.24.240,choiceRTT,2021.2.3,MacIntel,60.0024001,,,,,,,,1,1,10,2,1
,0,-0.233981092,-0.282995229,1,0,0,2.7147,cross_button,0,1.2147,,,,,,,1.5,images/target_plus.jpg,1,001,2022-08-20_01h34.24.240,choiceRTT,2021.2.3,MacIntel,60.0024001,,,,,,,,1,2,11,4,1
,0,-0.023371849,-0.251482624,1,0,0,2.8213,square_button,1,1.5213,,,,,,,1.3,images/target_square.jpg,1,001,2022-08-20_01h34.24.240,choiceRTT,2021.2.3,MacIntel,60.0024001,,,,,,,,1,3,12,8,1
,0,-0.213339242,-0.265789128,1,0,0,3.1324,cross_button,1,2.0324,,,,,,,1.1,images/target_cross.jpg,1,001,2022-08-20_01h34.24.240,choiceRTT,2021.2.3,MacIntel,60.0024001,,,,,,,,1,4,13,0,1
,0,-0.047323617,-0.271205357,1,0,0,1.9723,square_button,1,0.8723,,,,,,,1.1,images/target_square.jpg,1,001,2022-08-20_01h34.24.240,choiceRTT,2021.2.3,MacIntel,60.0024001,,,,,,,,1,5,14,5,1
,0,0.19286152,-0.251854648,1,0,0,2.7335,plus_button,1,1.6335,,,,,,,1.1,images/target_plus.jpg,1,001,2022-08-20_01h34.24.240,choiceRTT,2021.2.3,MacIntel,60.0024001,,,,,,,,1,6,15,7,1
,0,-0.209000788,-0.270423013,1,0,0,2.815,cross_button,1,1.315,,,,,,,1.5,images/target_cross.jpg,1,001,2022-08-20_01h34.24.240,choiceRTT,2021.2.3,MacIntel,60.0024001,,,,,,,,1,7,16,6,1
,0,0.228477328,-0.251389618,1,0,0,2.4163,plus_button,1,1.1163,,,,,,,1.3,images/target_plus.jpg,1,001,2022-08-20_01h34.24.240,choiceRTT,2021.2.3,MacIntel,60.0024001,,,,,,,,1,8,17,1,1
